,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
33243,Low,2022-02-17,13,22:00-00:00,2022-02-10 - 2022-02-20
33255,Jam,2022-02-15,23,19:00-22:00,2022-02-10 - 2022-02-20
33261,Low,2022-02-13,24,10:00-13:00,2022-02-10 - 2022-02-20
33267,Low,2022-02-18,32,22:00-00:00,2022-02-10 - 2022-02-20
33269,Medium,2022-02-18,38,16:00-19:00,2022-02-10 - 2022-02-20
33285,Jam,2022-02-14,36,19:00-22:00,2022-02-10 - 2022-02-20
33287,Low,2022-02-14,31,00:00-04:00,2022-02-10 - 2022-02-20
33297,Low,2022-02-18,20,22:00-00:00,2022-02-10 - 2022-02-20
33303,Jam,2022-02-14,16,19:00-22:00,2022-02-10 - 2022-02-20
33315,Medium,2022-02-11,19,16:00-19:00,2022-02-10 - 2022-02-20
33321,Jam,2022-02-14,47,19:00-22:00,2022-02-10 - 2022-02-20
33333,Medium,2022-02-14,37,16:00-19:00,2022-02-10 - 2022-02-20
33345,Jam,2022-02-14,47,19:00-22:00,2022-02-10 - 2022-02-20
33346,Medium,2022-02-15,30,16:00-19:00,2022-02-10 - 2022-02-20
33347,Medium,2022-02-16,31,16:00-19:00,2022-02-10 - 2022-02-20
33354,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
33357,Jam,2022-02-12,17,19:00-22:00,2022-02-10 - 2022-02-20
33358,Jam,2022-02-18,29,19:00-22:00,2022-02-10 - 2022-02-20
33381,Jam,2022-02-16,29,19:00-22:00,2022-02-10 - 2022-02-20
33382,Low,2022-02-11,17,10:00-13:00,2022-02-10 - 2022-02-20
33403,Jam,2022-02-18,51,19:00-22:00,2022-02-10 - 2022-02-20
33405,High,2022-02-13,33,10:00-13:00,2022-02-10 - 2022-02-20
33411,Jam,2022-02-14,43,19:00-22:00,2022-02-10 - 2022-02-20
33412,Medium,2022-02-15,30,16:00-19:00,2022-02-10 - 2022-02-20
33415,Low,2022-02-15,23,22:00-00:00,2022-02-10 - 2022-02-20
33416,Low,2022-02-16,28,22:00-00:00,2022-02-10 - 2022-02-20
33417,Low,2022-02-14,29,22:00-00:00,2022-02-10 - 2022-02-20
33440,Medium,2022-02-13,21,16:00-19:00,2022-02-10 - 2022-02-20
33441,Medium,2022-02-11,18,16:00-19:00,2022-02-10 - 2022-02-20
33447,Jam,2022-02-14,49,19:00-22:00,2022-02-10 - 2022-02-20
33449,Medium,2022-02-17,26,13:00-16:00,2022-02-10 - 2022-02-20
33450,Medium,2022-02-16,32,16:00-19:00,2022-02-10 - 2022-02-20
33453,High,2022-02-17,26,10:00-13:00,2022-02-10 - 2022-02-20
33459,Low,2022-02-18,24,22:00-00:00,2022-02-10 - 2022-02-20
33463,Jam,2022-02-14,43,19:00-22:00,2022-02-10 - 2022-02-20
33466,Medium,2022-02-16,34,16:00-19:00,2022-02-10 - 2022-02-20
33471,Jam,2022-02-15,27,19:00-22:00,2022-02-10 - 2022-02-20
33479,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
33497,Low,2022-02-16,39,22:00-00:00,2022-02-10 - 2022-02-20
33506,Jam,2022-02-17,42,19:00-22:00,2022-02-10 - 2022-02-20
33512,Medium,2022-02-16,38,16:00-19:00,2022-02-10 - 2022-02-20
33521,Low,2022-02-13,21,07:00-10:00,2022-02-10 - 2022-02-20
33540,Medium,2022-02-12,15,16:00-19:00,2022-02-10 - 2022-02-20
33544,Low,2022-02-12,21,22:00-00:00,2022-02-10 - 2022-02-20
33551,Low,2022-02-11,19,07:00-10:00,2022-02-10 - 2022-02-20
33554,Jam,2022-02-18,29,19:00-22:00,2022-02-10 - 2022-02-20
33558,Jam,2022-02-18,42,19:00-22:00,2022-02-10 - 2022-02-20
33565,Medium,2022-02-14,35,16:00-19:00,2022-02-10 - 2022-02-20
33568,Low,2022-02-17,28,07:00-10:00,2022-02-10 - 2022-02-20
33571,Low,2022-02-17,27,07:00-10:00,2022-02-10 - 2022-02-20
33576,Jam,2022-02-14,30,19:00-22:00,2022-02-10 - 2022-02-20
33582,Medium,2022-02-16,31,16:00-19:00,2022-02-10 - 2022-02-20
33595,Low,2022-02-13,21,10:00-13:00,2022-02-10 - 2022-02-20
33598,Medium,2022-02-15,28,16:00-19:00,2022-02-10 - 2022-02-20
33608,Medium,2022-02-17,28,16:00-19:00,2022-02-10 - 2022-02-20
33619,Jam,2022-02-15,33,19:00-22:00,2022-02-10 - 2022-02-20
33623,Low,2022-02-18,25,22:00-00:00,2022-02-10 - 2022-02-20
33626,Low,2022-02-13,15,10:00-13:00,2022-02-10 - 2022-02-20
33627,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
33630,Medium,2022-02-12,30,16:00-19:00,2022-02-10 - 2022-02-20
33642,Jam,2022-02-12,31,19:00-22:00,2022-02-10 - 2022-02-20
33646,High,2022-02-15,27,13:00-16:00,2022-02-10 - 2022-02-20
33651,Low,2022-02-11,13,07:00-10:00,2022-02-10 - 2022-02-20
33652,Jam,2022-02-14,54,19:00-22:00,2022-02-10 - 2022-02-20
33667,Medium,2022-02-18,38,16:00-19:00,2022-02-10 - 2022-02-20
33671,Jam,2022-02-18,38,19:00-22:00,2022-02-10 - 2022-02-20
33681,High,2022-02-15,33,10:00-13:00,2022-02-10 - 2022-02-20
33694,Jam,2022-02-18,38,19:00-22:00,2022-02-10 - 2022-02-20
33695,Medium,2022-02-17,30,16:00-19:00,2022-02-10 - 2022-02-20
33700,High,2022-02-13,25,13:00-16:00,2022-02-10 - 2022-02-20
33710,Medium,2022-02-18,30,19:00-22:00,2022-02-10 - 2022-02-20
33722,Jam,2022-02-18,34,19:00-22:00,2022-02-10 - 2022-02-20
33735,Low,2022-02-11,23,22:00-00:00,2022-02-10 - 2022-02-20
33736,Jam,2022-02-13,15,19:00-22:00,2022-02-10 - 2022-02-20
33741,Medium,2022-02-18,13,16:00-19:00,2022-02-10 - 2022-02-20
33765,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
33769,Jam,2022-02-14,47,19:00-22:00,2022-02-10 - 2022-02-20
33776,Jam,2022-02-18,38,19:00-22:00,2022-02-10 - 2022-02-20
33793,Low,2022-02-13,13,07:00-10:00,2022-02-10 - 2022-02-20
33798,Low,2022-02-16,26,22:00-00:00,2022-02-10 - 2022-02-20
33799,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
33803,Medium,2022-02-14,15,16:00-19:00,2022-02-10 - 2022-02-20
33805,Jam,2022-02-14,34,19:00-22:00,2022-02-10 - 2022-02-20
33807,Jam,2022-02-18,40,19:00-22:00,2022-02-10 - 2022-02-20
33808,Low,2022-02-14,23,22:00-00:00,2022-02-10 - 2022-02-20
33837,Medium,2022-02-16,28,16:00-19:00,2022-02-10 - 2022-02-20
33839,Medium,2022-02-16,35,16:00-19:00,2022-02-10 - 2022-02-20
33843,Low,2022-02-15,16,07:00-10:00,2022-02-10 - 2022-02-20
33884,Low,2022-02-13,17,22:00-00:00,2022-02-10 - 2022-02-20
33893,Medium,2022-02-17,19,16:00-19:00,2022-02-10 - 2022-02-20
33904,Low,2022-02-17,21,07:00-10:00,2022-02-10 - 2022-02-20
33915,Jam,2022-02-14,19,19:00-22:00,2022-02-10 - 2022-02-20
33932,High,2022-02-11,14,13:00-16:00,2022-02-10 - 2022-02-20
33936,Jam,2022-02-14,21,19:00-22:00,2022-02-10 - 2022-02-20
33944,Low,2022-02-17,15,22:00-00:00,2022-02-10 - 2022-02-20
33950,Jam,2022-02-16,38,19:00-22:00,2022-02-10 - 2022-02-20
33956,Low,2022-02-14,25,22:00-00:00,2022-02-10 - 2022-02-20
33958,High,2022-02-11,28,10:00-13:00,2022-02-10 - 2022-02-20
33959,Jam,2022-02-16,34,19:00-22:00,2022-02-10 - 2022-02-20
33964,High,2022-02-17,33,10:00-13:00,2022-02-10 - 2022-02-20
33970,Medium,2022-02-12,34,16:00-19:00,2022-02-10 - 2022-02-20
33986,Low,2022-02-14,37,22:00-00:00,2022-02-10 - 2022-02-20
34000,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
34004,Jam,2022-02-16,35,19:00-22:00,2022-02-10 - 2022-02-20
34014,High,2022-02-11,32,13:00-16:00,2022-02-10 - 2022-02-20
34022,Medium,2022-02-11,19,16:00-19:00,2022-02-10 - 2022-02-20
34029,Jam,2022-02-17,28,19:00-22:00,2022-02-10 - 2022-02-20
34045,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
34051,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
34060,Low,2022-02-17,23,10:00-13:00,2022-02-10 - 2022-02-20
34062,Jam,2022-02-17,28,19:00-22:00,2022-02-10 - 2022-02-20
34065,Low,2022-02-18,29,22:00-00:00,2022-02-10 - 2022-02-20
34086,Jam,2022-02-13,27,19:00-22:00,2022-02-10 - 2022-02-20
34088,Low,2022-02-15,16,00:00-04:00,2022-02-10 - 2022-02-20
34124,Jam,2022-02-14,18,19:00-22:00,2022-02-10 - 2022-02-20
34127,Medium,2022-02-13,23,19:00-22:00,2022-02-10 - 2022-02-20
34128,Medium,2022-02-14,44,16:00-19:00,2022-02-10 - 2022-02-20
34138,Jam,2022-02-14,30,19:00-22:00,2022-02-10 - 2022-02-20
34141,Low,2022-02-16,15,22:00-00:00,2022-02-10 - 2022-02-20
34161,Medium,2022-02-18,25,16:00-19:00,2022-02-10 - 2022-02-20
34162,Medium,2022-02-11,29,16:00-19:00,2022-02-10 - 2022-02-20
34167,Jam,2022-02-16,16,19:00-22:00,2022-02-10 - 2022-02-20
34175,High,2022-02-11,33,10:00-13:00,2022-02-10 - 2022-02-20
34190,Medium,2022-02-16,44,16:00-19:00,2022-02-10 - 2022-02-20
34195,Jam,2022-02-15,20,22:00-00:00,2022-02-10 - 2022-02-20
34197,Low,2022-02-17,23,07:00-10:00,2022-02-10 - 2022-02-20
34216,High,2022-02-13,31,13:00-16:00,2022-02-10 - 2022-02-20
34225,Low,2022-02-12,30,22:00-00:00,2022-02-10 - 2022-02-20
34236,Medium,2022-02-14,39,16:00-19:00,2022-02-10 - 2022-02-20
34239,Jam,2022-02-16,29,19:00-22:00,2022-02-10 - 2022-02-20
34257,Low,2022-02-18,26,22:00-00:00,2022-02-10 - 2022-02-20
34269,Medium,2022-02-18,36,16:00-19:00,2022-02-10 - 2022-02-20
34271,Low,2022-02-11,29,07:00-10:00,2022-02-10 - 2022-02-20
34281,Medium,2022-02-18,27,16:00-19:00,2022-02-10 - 2022-02-20
34282,Jam,2022-02-18,46,19:00-22:00,2022-02-10 - 2022-02-20
34288,Low,2022-02-17,17,07:00-10:00,2022-02-10 - 2022-02-20
34291,Jam,2022-02-12,27,19:00-22:00,2022-02-10 - 2022-02-20
34298,Jam,2022-02-12,33,19:00-22:00,2022-02-10 - 2022-02-20
34299,Jam,2022-02-15,52,19:00-22:00,2022-02-10 - 2022-02-20
34313,Jam,2022-02-11,23,19:00-22:00,2022-02-10 - 2022-02-20
34320,Medium,2022-02-13,21,13:00-16:00,2022-02-10 - 2022-02-20
34321,Medium,2022-02-14,26,19:00-22:00,2022-02-10 - 2022-02-20
34326,Jam,2022-02-16,40,19:00-22:00,2022-02-10 - 2022-02-20
34335,Medium,2022-02-12,30,16:00-19:00,2022-02-10 - 2022-02-20
34338,High,2022-02-13,34,10:00-13:00,2022-02-10 - 2022-02-20
34361,High,2022-02-11,27,10:00-13:00,2022-02-10 - 2022-02-20
34363,Jam,2022-02-18,22,19:00-22:00,2022-02-10 - 2022-02-20
34372,Medium,2022-02-15,26,16:00-19:00,2022-02-10 - 2022-02-20
34374,Jam,2022-02-15,30,19:00-22:00,2022-02-10 - 2022-02-20
34378,Medium,2022-02-17,20,16:00-19:00,2022-02-10 - 2022-02-20
34388,High,2022-02-11,24,10:00-13:00,2022-02-10 - 2022-02-20
34390,Jam,2022-02-11,31,19:00-22:00,2022-02-10 - 2022-02-20
34391,Jam,2022-02-18,53,19:00-22:00,2022-02-10 - 2022-02-20
34418,Medium,2022-02-16,28,16:00-19:00,2022-02-10 - 2022-02-20
34423,Low,2022-02-14,19,22:00-00:00,2022-02-10 - 2022-02-20
34427,Low,2022-02-13,19,07:00-10:00,2022-02-10 - 2022-02-20
34433,Medium,2022-02-14,40,16:00-19:00,2022-02-10 - 2022-02-20
34442,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
34451,High,2022-02-17,25,10:00-13:00,2022-02-10 - 2022-02-20
34461,Medium,2022-02-18,36,16:00-19:00,2022-02-10 - 2022-02-20
34467,Jam,2022-02-12,37,19:00-22:00,2022-02-10 - 2022-02-20
34479,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
34480,Low,2022-02-14,23,22:00-00:00,2022-02-10 - 2022-02-20
34481,Jam,2022-02-14,44,19:00-22:00,2022-02-10 - 2022-02-20
34490,Medium,2022-02-15,18,16:00-19:00,2022-02-10 - 2022-02-20
34492,High,2022-02-13,26,10:00-13:00,2022-02-10 - 2022-02-20
34517,Jam,2022-02-18,39,19:00-22:00,2022-02-10 - 2022-02-20
34519,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
34525,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
34527,Medium,2022-02-12,30,16:00-19:00,2022-02-10 - 2022-02-20
34528,Medium,2022-02-16,36,16:00-19:00,2022-02-10 - 2022-02-20
34536,Medium,2022-02-14,27,16:00-19:00,2022-02-10 - 2022-02-20
34539,Jam,2022-02-18,34,19:00-22:00,2022-02-10 - 2022-02-20
34540,Jam,2022-02-16,37,22:00-00:00,2022-02-10 - 2022-02-20
34541,Jam,2022-02-14,32,19:00-22:00,2022-02-10 - 2022-02-20
34567,Jam,2022-02-16,31,19:00-22:00,2022-02-10 - 2022-02-20
34568,Low,2022-02-13,16,07:00-10:00,2022-02-10 - 2022-02-20
34577,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
34582,Low,2022-02-15,27,22:00-00:00,2022-02-10 - 2022-02-20
34595,Medium,2022-02-11,29,16:00-19:00,2022-02-10 - 2022-02-20
34598,Jam,2022-02-13,33,19:00-22:00,2022-02-10 - 2022-02-20
34602,High,2022-02-17,26,13:00-16:00,2022-02-10 - 2022-02-20
34607,Jam,2022-02-18,32,19:00-22:00,2022-02-10 - 2022-02-20
34616,Jam,2022-02-18,32,19:00-22:00,2022-02-10 - 2022-02-20
34619,High,2022-02-13,28,10:00-13:00,2022-02-10 - 2022-02-20
34621,High,2022-02-15,35,10:00-13:00,2022-02-10 - 2022-02-20
34640,Jam,2022-02-16,18,19:00-22:00,2022-02-10 - 2022-02-20
34674,High,2022-02-17,29,10:00-13:00,2022-02-10 - 2022-02-20
34677,Jam,2022-02-12,53,19:00-22:00,2022-02-10 - 2022-02-20
34679,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
34682,Jam,2022-02-16,15,19:00-22:00,2022-02-10 - 2022-02-20
34683,Jam,2022-02-13,21,19:00-22:00,2022-02-10 - 2022-02-20
34695,Low,2022-02-15,24,22:00-00:00,2022-02-10 - 2022-02-20
34712,Low,2022-02-17,14,22:00-00:00,2022-02-10 - 2022-02-20
34715,Low,2022-02-17,19,07:00-10:00,2022-02-10 - 2022-02-20
34719,Low,2022-02-18,39,22:00-00:00,2022-02-10 - 2022-02-20
34723,Jam,2022-02-12,36,19:00-22:00,2022-02-10 - 2022-02-20
34726,Low,2022-02-17,15,10:00-13:00,2022-02-10 - 2022-02-20
34743,Medium,2022-02-11,32,16:00-19:00,2022-02-10 - 2022-02-20
34746,Medium,2022-02-15,22,16:00-19:00,2022-02-10 - 2022-02-20
34769,Jam,2022-02-15,14,19:00-22:00,2022-02-10 - 2022-02-20
34771,Jam,2022-02-16,29,19:00-22:00,2022-02-10 - 2022-02-20
34773,Jam,2022-02-12,34,19:00-22:00,2022-02-10 - 2022-02-20
34786,Medium,2022-02-15,13,16:00-19:00,2022-02-10 - 2022-02-20
34787,Low,2022-02-15,22,22:00-00:00,2022-02-10 - 2022-02-20
34796,Medium,2022-02-18,29,19:00-22:00,2022-02-10 - 2022-02-20
34816,Low,2022-02-15,26,22:00-00:00,2022-02-10 - 2022-02-20
34818,Low,2022-02-13,13,07:00-10:00,2022-02-10 - 2022-02-20
34822,Jam,2022-02-16,29,19:00-22:00,2022-02-10 - 2022-02-20
34827,Low,2022-02-12,23,22:00-00:00,2022-02-10 - 2022-02-20
34832,Low,2022-02-18,18,00:00-04:00,2022-02-10 - 2022-02-20
34836,Low,2022-02-18,38,22:00-00:00,2022-02-10 - 2022-02-20
34845,High,2022-02-13,36,13:00-16:00,2022-02-10 - 2022-02-20
34852,Jam,2022-02-12,28,19:00-22:00,2022-02-10 - 2022-02-20
34857,Medium,2022-02-16,37,16:00-19:00,2022-02-10 - 2022-02-20
34871,Medium,2022-02-12,16,16:00-19:00,2022-02-10 - 2022-02-20
34874,Jam,2022-02-12,39,19:00-22:00,2022-02-10 - 2022-02-20
34881,Low,2022-02-13,25,07:00-10:00,2022-02-10 - 2022-02-20
34898,Medium,2022-02-12,36,16:00-19:00,2022-02-10 - 2022-02-20
34900,Jam,2022-02-11,13,19:00-22:00,2022-02-10 - 2022-02-20
34901,Low,2022-02-13,29,07:00-10:00,2022-02-10 - 2022-02-20
34907,Low,2022-02-18,36,22:00-00:00,2022-02-10 - 2022-02-20
34912,High,2022-02-13,28,13:00-16:00,2022-02-10 - 2022-02-20
34915,Jam,2022-02-12,34,19:00-22:00,2022-02-10 - 2022-02-20
34917,High,2022-02-13,26,10:00-13:00,2022-02-10 - 2022-02-20
34933,High,2022-02-11,34,10:00-13:00,2022-02-10 - 2022-02-20
34936,Medium,2022-02-17,26,16:00-19:00,2022-02-10 - 2022-02-20
34954,High,2022-02-11,22,10:00-13:00,2022-02-10 - 2022-02-20
34965,Jam,2022-02-17,26,19:00-22:00,2022-02-10 - 2022-02-20
34976,Low,2022-02-13,11,22:00-00:00,2022-02-10 - 2022-02-20
34991,Jam,2022-02-11,21,19:00-22:00,2022-02-10 - 2022-02-20
34996,Medium,2022-02-15,32,16:00-19:00,2022-02-10 - 2022-02-20
34999,Medium,2022-02-12,30,16:00-19:00,2022-02-10 - 2022-02-20
35003,High,2022-02-17,18,13:00-16:00,2022-02-10 - 2022-02-20
35038,Jam,2022-02-15,29,19:00-22:00,2022-02-10 - 2022-02-20
35044,Jam,2022-02-17,29,19:00-22:00,2022-02-10 - 2022-02-20
35059,Medium,2022-02-16,35,16:00-19:00,2022-02-10 - 2022-02-20
35061,Low,2022-02-15,24,07:00-10:00,2022-02-10 - 2022-02-20
35063,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
35066,Medium,2022-02-13,19,16:00-19:00,2022-02-10 - 2022-02-20
35068,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
35072,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
35075,Medium,2022-02-12,17,16:00-19:00,2022-02-10 - 2022-02-20
35083,Jam,2022-02-14,54,19:00-22:00,2022-02-10 - 2022-02-20
35087,Jam,2022-02-14,41,19:00-22:00,2022-02-10 - 2022-02-20
35088,Medium,2022-02-18,34,16:00-19:00,2022-02-10 - 2022-02-20
35089,Medium,2022-02-16,34,16:00-19:00,2022-02-10 - 2022-02-20
35097,Jam,2022-02-15,18,19:00-22:00,2022-02-10 - 2022-02-20
35106,Low,2022-02-11,21,22:00-00:00,2022-02-10 - 2022-02-20
35109,Medium,2022-02-11,16,16:00-19:00,2022-02-10 - 2022-02-20
35116,Jam,2022-02-16,41,19:00-22:00,2022-02-10 - 2022-02-20
35119,Jam,2022-02-18,26,19:00-22:00,2022-02-10 - 2022-02-20
35120,Low,2022-02-15,28,22:00-00:00,2022-02-10 - 2022-02-20
35130,Medium,2022-02-11,15,16:00-19:00,2022-02-10 - 2022-02-20
35141,Jam,2022-02-14,45,19:00-22:00,2022-02-10 - 2022-02-20
35142,Low,2022-02-17,18,00:00-04:00,2022-02-10 - 2022-02-20
35150,Medium,2022-02-16,28,16:00-19:00,2022-02-10 - 2022-02-20
35169,Low,2022-02-17,14,07:00-10:00,2022-02-10 - 2022-02-20
35182,Jam,2022-02-14,41,19:00-22:00,2022-02-10 - 2022-02-20
35183,Low,2022-02-11,15,22:00-00:00,2022-02-10 - 2022-02-20
35192,Low,2022-02-18,20,00:00-04:00,2022-02-10 - 2022-02-20
35196,Jam,2022-02-14,41,19:00-22:00,2022-02-10 - 2022-02-20
35207,High,2022-02-11,34,13:00-16:00,2022-02-10 - 2022-02-20
35214,Jam,2022-02-16,18,19:00-22:00,2022-02-10 - 2022-02-20
35216,Jam,2022-02-17,20,19:00-22:00,2022-02-10 - 2022-02-20
35219,Jam,2022-02-14,26,19:00-22:00,2022-02-10 - 2022-02-20
35223,Medium,2022-02-16,38,16:00-19:00,2022-02-10 - 2022-02-20
35225,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
35228,Medium,2022-02-16,21,16:00-19:00,2022-02-10 - 2022-02-20
35230,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
35237,Jam,2022-02-13,27,19:00-22:00,2022-02-10 - 2022-02-20
35238,Medium,2022-02-13,28,13:00-16:00,2022-02-10 - 2022-02-20
35247,Jam,2022-02-14,27,19:00-22:00,2022-02-10 - 2022-02-20
35249,Low,2022-02-15,20,07:00-10:00,2022-02-10 - 2022-02-20
35254,Jam,2022-02-14,29,19:00-22:00,2022-02-10 - 2022-02-20
35258,Low,2022-02-11,20,07:00-10:00,2022-02-10 - 2022-02-20
35259,Medium,2022-02-18,18,16:00-19:00,2022-02-10 - 2022-02-20
35265,Jam,2022-02-14,50,19:00-22:00,2022-02-10 - 2022-02-20
35266,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
35307,Jam,2022-02-16,27,19:00-22:00,2022-02-10 - 2022-02-20
35316,Jam,2022-02-18,40,19:00-22:00,2022-02-10 - 2022-02-20
35321,Jam,2022-02-14,37,19:00-22:00,2022-02-10 - 2022-02-20
35338,Medium,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
35343,Jam,2022-02-17,20,19:00-22:00,2022-02-10 - 2022-02-20
35345,High,2022-02-13,23,13:00-16:00,2022-02-10 - 2022-02-20
35348,Jam,2022-02-12,44,19:00-22:00,2022-02-10 - 2022-02-20
35360,Medium,2022-02-17,15,16:00-19:00,2022-02-10 - 2022-02-20
35364,Jam,2022-02-16,38,19:00-22:00,2022-02-10 - 2022-02-20
35376,Jam,2022-02-11,34,19:00-22:00,2022-02-10 - 2022-02-20
35377,Jam,2022-02-11,17,19:00-22:00,2022-02-10 - 2022-02-20
35380,Jam,2022-02-17,30,19:00-22:00,2022-02-10 - 2022-02-20
35381,Medium,2022-02-14,20,16:00-19:00,2022-02-10 - 2022-02-20
35384,Jam,2022-02-14,37,22:00-00:00,2022-02-10 - 2022-02-20
35392,Low,2022-02-12,17,22:00-00:00,2022-02-10 - 2022-02-20
35397,Jam,2022-02-15,22,19:00-22:00,2022-02-10 - 2022-02-20
35402,Low,2022-02-15,10,22:00-00:00,2022-02-10 - 2022-02-20
35406,Medium,2022-02-13,18,13:00-16:00,2022-02-10 - 2022-02-20
35408,Low,2022-02-13,29,22:00-00:00,2022-02-10 - 2022-02-20
35412,Jam,2022-02-18,42,19:00-22:00,2022-02-10 - 2022-02-20
35414,Jam,2022-02-13,22,19:00-22:00,2022-02-10 - 2022-02-20
35417,Jam,2022-02-11,29,19:00-22:00,2022-02-10 - 2022-02-20
35420,High,2022-02-17,30,13:00-16:00,2022-02-10 - 2022-02-20
35422,High,2022-02-11,25,10:00-13:00,2022-02-10 - 2022-02-20
35425,Low,2022-02-15,16,07:00-10:00,2022-02-10 - 2022-02-20
35430,Low,2022-02-11,15,07:00-10:00,2022-02-10 - 2022-02-20
35441,Medium,2022-02-15,18,16:00-19:00,2022-02-10 - 2022-02-20
35446,Jam,2022-02-14,47,19:00-22:00,2022-02-10 - 2022-02-20
35450,Medium,2022-02-13,18,16:00-19:00,2022-02-10 - 2022-02-20
35458,Medium,2022-02-12,26,16:00-19:00,2022-02-10 - 2022-02-20
35470,Jam,2022-02-16,19,19:00-22:00,2022-02-10 - 2022-02-20
35475,High,2022-02-17,29,10:00-13:00,2022-02-10 - 2022-02-20
35478,Jam,2022-02-18,49,19:00-22:00,2022-02-10 - 2022-02-20
35481,Medium,2022-02-16,38,16:00-19:00,2022-02-10 - 2022-02-20
35484,Low,2022-02-18,28,22:00-00:00,2022-02-10 - 2022-02-20
35487,Low,2022-02-12,38,22:00-00:00,2022-02-10 - 2022-02-20
35491,Low,2022-02-11,11,07:00-10:00,2022-02-10 - 2022-02-20
35500,Jam,2022-02-12,22,19:00-22:00,2022-02-10 - 2022-02-20
35509,High,2022-02-11,28,10:00-13:00,2022-02-10 - 2022-02-20
35531,Medium,2022-02-12,27,16:00-19:00,2022-02-10 - 2022-02-20
35547,Low,2022-02-12,17,22:00-00:00,2022-02-10 - 2022-02-20
35552,High,2022-02-17,18,10:00-13:00,2022-02-10 - 2022-02-20
35554,Medium,2022-02-14,41,16:00-19:00,2022-02-10 - 2022-02-20
35558,Jam,2022-02-13,27,19:00-22:00,2022-02-10 - 2022-02-20
35560,Low,2022-02-17,26,10:00-13:00,2022-02-10 - 2022-02-20
35569,Medium,2022-02-13,29,16:00-19:00,2022-02-10 - 2022-02-20
35593,Medium,2022-02-13,15,16:00-19:00,2022-02-10 - 2022-02-20
35594,Low,2022-02-14,22,22:00-00:00,2022-02-10 - 2022-02-20
35597,Jam,2022-02-16,32,19:00-22:00,2022-02-10 - 2022-02-20
35636,Medium,2022-02-15,14,16:00-19:00,2022-02-10 - 2022-02-20
35642,Jam,2022-02-17,45,19:00-22:00,2022-02-10 - 2022-02-20
35646,Low,2022-02-13,23,22:00-00:00,2022-02-10 - 2022-02-20
35648,Low,2022-02-11,15,07:00-10:00,2022-02-10 - 2022-02-20
35660,Jam,2022-02-16,33,19:00-22:00,2022-02-10 - 2022-02-20
35664,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
35677,Jam,2022-02-15,27,19:00-22:00,2022-02-10 - 2022-02-20
35692,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
35702,Medium,2022-02-13,32,16:00-19:00,2022-02-10 - 2022-02-20
35706,Medium,2022-02-11,23,16:00-19:00,2022-02-10 - 2022-02-20
35729,Low,2022-02-17,29,07:00-10:00,2022-02-10 - 2022-02-20
35734,Jam,2022-02-18,20,19:00-22:00,2022-02-10 - 2022-02-20
35743,Jam,2022-02-14,35,19:00-22:00,2022-02-10 - 2022-02-20
35747,Medium,2022-02-18,32,16:00-19:00,2022-02-10 - 2022-02-20
35749,Medium,2022-02-16,19,16:00-19:00,2022-02-10 - 2022-02-20
35751,Jam,2022-02-17,33,19:00-22:00,2022-02-10 - 2022-02-20
35754,High,2022-02-17,28,10:00-13:00,2022-02-10 - 2022-02-20
35755,Low,2022-02-13,22,22:00-00:00,2022-02-10 - 2022-02-20
35757,Medium,2022-02-18,34,16:00-19:00,2022-02-10 - 2022-02-20
35762,High,2022-02-17,31,13:00-16:00,2022-02-10 - 2022-02-20
35763,Jam,2022-02-12,43,22:00-00:00,2022-02-10 - 2022-02-20
35765,Low,2022-02-15,18,10:00-13:00,2022-02-10 - 2022-02-20
35776,Low,2022-02-14,27,22:00-00:00,2022-02-10 - 2022-02-20
35777,Jam,2022-02-12,46,19:00-22:00,2022-02-10 - 2022-02-20
35779,Low,2022-02-13,27,07:00-10:00,2022-02-10 - 2022-02-20
