,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
38248,Medium,2022-03-07,19,16:00-19:00,2022-03-10 - 2022-03-20
38249,Low,2022-03-25,25,22:00-00:00,2022-04-01 - 2022-04-10
38250,Medium,2022-03-20,24,16:00-19:00,2022-03-20 - 2022-03-31
38254,High,2022-03-15,33,13:00-16:00,2022-03-20 - 2022-03-31
38255,Low,2022-03-29,28,22:00-00:00,2022-04-01 - 2022-04-10
38256,Low,2022-03-13,18,07:00-10:00,2022-03-20 - 2022-03-31
38257,Jam,2022-03-29,24,19:00-22:00,2022-04-01 - 2022-04-10
38258,Low,2022-03-08,19,22:00-00:00,2022-03-10 - 2022-03-20
38259,Jam,2022-03-20,42,19:00-22:00,2022-03-20 - 2022-03-31
38260,Medium,2022-03-06,27,16:00-19:00,2022-03-10 - 2022-03-20
38261,Jam,2022-03-25,47,19:00-22:00,2022-04-01 - 2022-04-10
38263,Low,2022-03-13,27,22:00-00:00,2022-03-20 - 2022-03-31
38264,Low,2022-03-05,26,10:00-13:00,2022-03-10 - 2022-03-20
38265,Jam,2022-03-06,36,19:00-22:00,2022-03-10 - 2022-03-20
38269,High,2022-03-26,35,13:00-16:00,2022-04-01 - 2022-04-10
38270,Low,2022-03-26,23,22:00-00:00,2022-04-01 - 2022-04-10
38271,High,2022-03-09,30,10:00-13:00,2022-03-10 - 2022-03-20
38274,Low,2022-03-17,24,22:00-00:00,2022-03-20 - 2022-03-31
38275,Jam,2022-03-18,28,19:00-22:00,2022-03-20 - 2022-03-31
38276,High,2022-03-17,33,10:00-13:00,2022-03-20 - 2022-03-31
38277,Jam,2022-03-21,24,19:00-22:00,2022-04-01 - 2022-04-10
38278,Jam,2022-03-10,48,19:00-22:00,2022-03-10 - 2022-03-20
38279,Jam,2022-03-02,40,19:00-22:00,2022-03-10 - 2022-03-20
38280,Jam,2022-03-12,26,19:00-22:00,2022-03-20 - 2022-03-31
38284,Low,2022-03-24,17,07:00-10:00,2022-04-01 - 2022-04-10
38285,Jam,2022-03-05,47,19:00-22:00,2022-03-10 - 2022-03-20
38286,Low,2022-03-19,14,07:00-10:00,2022-03-20 - 2022-03-31
38287,Low,2022-03-13,26,07:00-10:00,2022-03-20 - 2022-03-31
38288,Jam,2022-03-10,28,19:00-22:00,2022-03-10 - 2022-03-20
38290,Medium,2022-03-03,33,13:00-16:00,2022-03-10 - 2022-03-20
38291,Jam,2022-03-07,33,19:00-22:00,2022-03-10 - 2022-03-20
38292,Medium,2022-03-01,25,16:00-19:00,2022-03-01 - 2022-03-10
38293,Low,2022-03-09,26,07:00-10:00,2022-03-10 - 2022-03-20
38294,Low,2022-03-31,20,22:00-00:00,2022-04-01 - 2022-04-10
38296,Low,2022-03-17,15,07:00-10:00,2022-03-20 - 2022-03-31
38298,Medium,2022-03-27,43,16:00-19:00,2022-04-01 - 2022-04-10
38299,Low,2022-03-30,23,07:00-10:00,2022-04-01 - 2022-04-10
38300,Low,2022-03-30,19,22:00-00:00,2022-04-01 - 2022-04-10
38304,Jam,2022-03-14,43,19:00-22:00,2022-03-20 - 2022-03-31
38305,Medium,2022-03-16,22,16:00-19:00,2022-03-20 - 2022-03-31
38306,Jam,2022-03-12,27,19:00-22:00,2022-03-20 - 2022-03-31
38310,Medium,2022-03-02,36,16:00-19:00,2022-03-10 - 2022-03-20
38311,High,2022-03-17,41,13:00-16:00,2022-03-20 - 2022-03-31
38317,Medium,2022-03-27,43,16:00-19:00,2022-04-01 - 2022-04-10
38318,Low,2022-03-04,17,22:00-00:00,2022-03-10 - 2022-03-20
38319,Low,2022-03-26,28,07:00-10:00,2022-04-01 - 2022-04-10
38321,Low,2022-03-28,29,07:00-10:00,2022-04-01 - 2022-04-10
38322,High,2022-03-21,24,10:00-13:00,2022-04-01 - 2022-04-10
38323,Medium,2022-03-27,38,16:00-19:00,2022-04-01 - 2022-04-10
38324,Medium,2022-03-16,11,16:00-19:00,2022-03-20 - 2022-03-31
38325,Medium,2022-03-13,32,16:00-19:00,2022-03-20 - 2022-03-31
38327,Low,2022-03-01,23,07:00-10:00,2022-03-01 - 2022-03-10
38329,High,2022-03-30,35,13:00-16:00,2022-04-01 - 2022-04-10
38330,Jam,2022-03-09,25,19:00-22:00,2022-03-10 - 2022-03-20
38331,Low,2022-03-29,38,22:00-00:00,2022-04-01 - 2022-04-10
38334,Jam,2022-03-18,34,19:00-22:00,2022-03-20 - 2022-03-31
38335,Jam,2022-03-13,17,19:00-22:00,2022-03-20 - 2022-03-31
38336,Low,2022-03-04,18,22:00-00:00,2022-03-10 - 2022-03-20
38337,Low,2022-03-11,17,07:00-10:00,2022-03-20 - 2022-03-31
38338,Jam,2022-03-20,33,19:00-22:00,2022-03-20 - 2022-03-31
38339,High,2022-03-13,41,10:00-13:00,2022-03-20 - 2022-03-31
38340,Low,2022-03-15,27,10:00-13:00,2022-03-20 - 2022-03-31
38341,Low,2022-03-28,26,07:00-10:00,2022-04-01 - 2022-04-10
38343,Low,2022-03-10,15,22:00-00:00,2022-03-10 - 2022-03-20
38344,Low,2022-03-15,27,07:00-10:00,2022-03-20 - 2022-03-31
38346,Jam,2022-03-25,40,22:00-00:00,2022-04-01 - 2022-04-10
38347,Medium,2022-03-24,27,16:00-19:00,2022-04-01 - 2022-04-10
38348,High,2022-03-15,27,13:00-16:00,2022-03-20 - 2022-03-31
38349,Low,2022-03-02,20,22:00-00:00,2022-03-10 - 2022-03-20
38350,Low,2022-03-07,28,10:00-13:00,2022-03-10 - 2022-03-20
38351,Jam,2022-03-23,22,19:00-22:00,2022-04-01 - 2022-04-10
38352,Jam,2022-03-31,45,19:00-22:00,2022-04-01 - 2022-04-10
38354,Medium,2022-03-04,26,16:00-19:00,2022-03-10 - 2022-03-20
38358,Jam,2022-03-10,34,19:00-22:00,2022-03-10 - 2022-03-20
38359,Medium,2022-03-08,38,16:00-19:00,2022-03-10 - 2022-03-20
38360,Medium,2022-03-25,15,16:00-19:00,2022-04-01 - 2022-04-10
38361,Medium,2022-03-31,23,16:00-19:00,2022-04-01 - 2022-04-10
38362,High,2022-03-07,32,10:00-13:00,2022-03-10 - 2022-03-20
38365,Medium,2022-03-21,30,16:00-19:00,2022-04-01 - 2022-04-10
38368,Medium,2022-03-17,17,13:00-16:00,2022-03-20 - 2022-03-31
38369,Low,2022-03-04,24,22:00-00:00,2022-03-10 - 2022-03-20
38370,Low,2022-03-04,39,22:00-00:00,2022-03-10 - 2022-03-20
38371,Medium,2022-03-06,30,16:00-19:00,2022-03-10 - 2022-03-20
38372,Low,2022-03-03,29,10:00-13:00,2022-03-10 - 2022-03-20
38375,Jam,2022-03-02,36,19:00-22:00,2022-03-10 - 2022-03-20
38376,Jam,2022-03-17,28,19:00-22:00,2022-03-20 - 2022-03-31
38377,Jam,2022-03-08,30,19:00-22:00,2022-03-10 - 2022-03-20
38378,Medium,2022-03-01,14,13:00-16:00,2022-03-01 - 2022-03-10
38380,Low,2022-03-09,31,10:00-13:00,2022-03-10 - 2022-03-20
38382,Medium,2022-03-06,17,16:00-19:00,2022-03-10 - 2022-03-20
38383,Jam,2022-03-02,38,19:00-22:00,2022-03-10 - 2022-03-20
38385,Medium,2022-03-02,37,16:00-19:00,2022-03-10 - 2022-03-20
38386,Low,2022-03-04,22,22:00-00:00,2022-03-10 - 2022-03-20
38387,Low,2022-03-12,23,22:00-00:00,2022-03-20 - 2022-03-31
38388,Low,2022-03-01,24,07:00-10:00,2022-03-01 - 2022-03-10
38389,Jam,2022-03-10,40,19:00-22:00,2022-03-10 - 2022-03-20
38390,Low,2022-03-18,30,22:00-00:00,2022-03-20 - 2022-03-31
38391,Medium,2022-03-26,15,16:00-19:00,2022-04-01 - 2022-04-10
38392,Low,2022-03-17,21,10:00-13:00,2022-03-20 - 2022-03-31
38394,Medium,2022-03-15,21,16:00-19:00,2022-03-20 - 2022-03-31
38396,Jam,2022-03-23,29,19:00-22:00,2022-04-01 - 2022-04-10
38398,Low,2022-03-19,15,22:00-00:00,2022-03-20 - 2022-03-31
38401,Medium,2022-03-25,40,16:00-19:00,2022-04-01 - 2022-04-10
38402,Jam,2022-03-24,17,19:00-22:00,2022-04-01 - 2022-04-10
38403,Jam,2022-03-01,20,19:00-22:00,2022-03-01 - 2022-03-10
38404,Jam,2022-03-06,33,19:00-22:00,2022-03-10 - 2022-03-20
38405,Low,2022-03-06,22,22:00-00:00,2022-03-10 - 2022-03-20
38407,Medium,2022-03-07,29,16:00-19:00,2022-03-10 - 2022-03-20
38408,Jam,2022-03-04,42,19:00-22:00,2022-03-10 - 2022-03-20
38412,Medium,2022-03-11,16,16:00-19:00,2022-03-20 - 2022-03-31
38413,Low,2022-03-11,28,10:00-13:00,2022-03-20 - 2022-03-31
38414,Low,2022-03-29,24,22:00-00:00,2022-04-01 - 2022-04-10
38415,Jam,2022-03-20,31,19:00-22:00,2022-03-20 - 2022-03-31
38416,Jam,2022-03-28,22,19:00-22:00,2022-04-01 - 2022-04-10
38417,Low,2022-03-21,29,10:00-13:00,2022-04-01 - 2022-04-10
38418,Low,2022-03-30,22,22:00-00:00,2022-04-01 - 2022-04-10
38421,Medium,2022-03-10,43,16:00-19:00,2022-03-10 - 2022-03-20
38423,High,2022-03-01,25,10:00-13:00,2022-03-01 - 2022-03-10
38425,Jam,2022-03-04,10,19:00-22:00,2022-03-10 - 2022-03-20
38426,Medium,2022-03-17,27,16:00-19:00,2022-03-20 - 2022-03-31
38427,Jam,2022-03-28,26,19:00-22:00,2022-04-01 - 2022-04-10
38428,Jam,2022-03-10,21,19:00-22:00,2022-03-10 - 2022-03-20
38429,Low,2022-03-24,26,07:00-10:00,2022-04-01 - 2022-04-10
38430,Low,2022-03-12,43,22:00-00:00,2022-03-20 - 2022-03-31
38431,Medium,2022-03-05,20,13:00-16:00,2022-03-10 - 2022-03-20
38433,High,2022-03-03,33,10:00-13:00,2022-03-10 - 2022-03-20
38437,Jam,2022-03-27,29,19:00-22:00,2022-04-01 - 2022-04-10
38440,Low,2022-03-19,28,07:00-10:00,2022-03-20 - 2022-03-31
38441,Low,2022-03-23,10,22:00-00:00,2022-04-01 - 2022-04-10
38443,Medium,2022-03-08,35,16:00-19:00,2022-03-10 - 2022-03-20
38445,Medium,2022-03-18,26,16:00-19:00,2022-03-20 - 2022-03-31
38448,Medium,2022-03-12,21,16:00-19:00,2022-03-20 - 2022-03-31
38450,Medium,2022-03-03,24,16:00-19:00,2022-03-10 - 2022-03-20
38451,Jam,2022-03-20,15,19:00-22:00,2022-03-20 - 2022-03-31
38453,Jam,2022-03-21,37,19:00-22:00,2022-04-01 - 2022-04-10
38454,Low,2022-03-13,17,07:00-10:00,2022-03-20 - 2022-03-31
38455,Low,2022-03-09,15,22:00-00:00,2022-03-10 - 2022-03-20
38456,Jam,2022-03-20,38,19:00-22:00,2022-03-20 - 2022-03-31
38457,Jam,2022-03-12,44,19:00-22:00,2022-03-20 - 2022-03-31
38459,High,2022-03-07,44,10:00-13:00,2022-03-10 - 2022-03-20
38462,High,2022-03-28,26,13:00-16:00,2022-04-01 - 2022-04-10
38465,Low,2022-03-03,18,07:00-10:00,2022-03-10 - 2022-03-20
38466,High,2022-03-01,54,13:00-16:00,2022-03-01 - 2022-03-10
38468,Jam,2022-03-24,32,19:00-22:00,2022-04-01 - 2022-04-10
38470,Medium,2022-03-29,16,16:00-19:00,2022-04-01 - 2022-04-10
38472,Low,2022-03-24,16,22:00-00:00,2022-04-01 - 2022-04-10
38473,Medium,2022-03-26,16,13:00-16:00,2022-04-01 - 2022-04-10
38474,Jam,2022-03-24,30,19:00-22:00,2022-04-01 - 2022-04-10
38476,Low,2022-03-14,20,22:00-00:00,2022-03-20 - 2022-03-31
38477,Low,2022-03-03,24,10:00-13:00,2022-03-10 - 2022-03-20
38480,Low,2022-03-01,15,22:00-00:00,2022-03-01 - 2022-03-10
38481,Low,2022-03-05,13,22:00-00:00,2022-03-10 - 2022-03-20
38482,Medium,2022-03-25,26,16:00-19:00,2022-04-01 - 2022-04-10
38483,Low,2022-03-28,17,22:00-00:00,2022-04-01 - 2022-04-10
38484,Medium,2022-03-19,26,16:00-19:00,2022-03-20 - 2022-03-31
38485,Jam,2022-03-13,18,19:00-22:00,2022-03-20 - 2022-03-31
38487,Low,2022-03-13,17,22:00-00:00,2022-03-20 - 2022-03-31
38488,Medium,2022-03-28,15,16:00-19:00,2022-04-01 - 2022-04-10
38493,Medium,2022-03-18,36,16:00-19:00,2022-03-20 - 2022-03-31
38495,Jam,2022-03-29,46,19:00-22:00,2022-04-01 - 2022-04-10
38496,Jam,2022-03-27,25,19:00-22:00,2022-04-01 - 2022-04-10
38498,High,2022-03-05,29,13:00-16:00,2022-03-10 - 2022-03-20
38499,Jam,2022-03-15,32,19:00-22:00,2022-03-20 - 2022-03-31
38500,Jam,2022-03-23,33,19:00-22:00,2022-04-01 - 2022-04-10
38503,Low,2022-03-13,23,07:00-10:00,2022-03-20 - 2022-03-31
38506,Jam,2022-03-01,27,19:00-22:00,2022-03-01 - 2022-03-10
38508,Jam,2022-03-14,44,19:00-22:00,2022-03-20 - 2022-03-31
38513,Low,2022-03-07,19,07:00-10:00,2022-03-10 - 2022-03-20
38514,Low,2022-03-17,18,07:00-10:00,2022-03-20 - 2022-03-31
38516,Low,2022-03-04,18,22:00-00:00,2022-03-10 - 2022-03-20
38519,Low,2022-03-16,30,22:00-00:00,2022-03-20 - 2022-03-31
38520,Medium,2022-03-06,34,16:00-19:00,2022-03-10 - 2022-03-20
38521,Low,2022-03-23,28,22:00-00:00,2022-04-01 - 2022-04-10
38523,Jam,2022-03-17,39,19:00-22:00,2022-03-20 - 2022-03-31
38524,Medium,2022-03-30,27,16:00-19:00,2022-04-01 - 2022-04-10
38525,Jam,2022-03-29,43,19:00-22:00,2022-04-01 - 2022-04-10
38526,High,2022-03-09,32,13:00-16:00,2022-03-10 - 2022-03-20
38528,Medium,2022-03-23,47,16:00-19:00,2022-04-01 - 2022-04-10
38529,Jam,2022-03-06,42,19:00-22:00,2022-03-10 - 2022-03-20
38530,High,2022-03-15,27,10:00-13:00,2022-03-20 - 2022-03-31
38532,Medium,2022-03-29,25,19:00-22:00,2022-04-01 - 2022-04-10
38535,Medium,2022-03-06,17,16:00-19:00,2022-03-10 - 2022-03-20
38536,Low,2022-03-26,22,22:00-00:00,2022-04-01 - 2022-04-10
38539,Jam,2022-03-31,19,19:00-22:00,2022-04-01 - 2022-04-10
38540,Jam,2022-03-09,25,19:00-22:00,2022-03-10 - 2022-03-20
38541,Jam,2022-03-31,42,19:00-22:00,2022-04-01 - 2022-04-10
38542,Jam,2022-03-10,26,19:00-22:00,2022-03-10 - 2022-03-20
38548,Medium,2022-03-17,15,16:00-19:00,2022-03-20 - 2022-03-31
38550,Low,2022-03-19,19,07:00-10:00,2022-03-20 - 2022-03-31
38552,Jam,2022-03-31,29,19:00-22:00,2022-04-01 - 2022-04-10
38553,Jam,2022-03-19,35,19:00-22:00,2022-03-20 - 2022-03-31
38554,Low,2022-03-20,21,22:00-00:00,2022-03-20 - 2022-03-31
38555,Medium,2022-03-31,37,16:00-19:00,2022-04-01 - 2022-04-10
38556,Low,2022-03-11,18,07:00-10:00,2022-03-20 - 2022-03-31
38557,Low,2022-03-13,25,10:00-13:00,2022-03-20 - 2022-03-31
38559,Medium,2022-03-19,27,16:00-19:00,2022-03-20 - 2022-03-31
38560,Jam,2022-03-17,31,19:00-22:00,2022-03-20 - 2022-03-31
38562,Medium,2022-03-16,19,16:00-19:00,2022-03-20 - 2022-03-31
38566,Jam,2022-03-01,32,19:00-22:00,2022-03-01 - 2022-03-10
38567,Low,2022-03-10,27,22:00-00:00,2022-03-10 - 2022-03-20
38569,Jam,2022-03-02,29,19:00-22:00,2022-03-10 - 2022-03-20
38570,Low,2022-03-15,13,22:00-00:00,2022-03-20 - 2022-03-31
38571,Jam,2022-03-26,28,19:00-22:00,2022-04-01 - 2022-04-10
38572,Medium,2022-03-08,33,16:00-19:00,2022-03-10 - 2022-03-20
38573,Medium,2022-03-16,38,16:00-19:00,2022-03-20 - 2022-03-31
38574,Jam,2022-03-06,41,19:00-22:00,2022-03-10 - 2022-03-20
38578,Medium,2022-03-12,29,16:00-19:00,2022-03-20 - 2022-03-31
38579,Jam,2022-03-13,32,19:00-22:00,2022-03-20 - 2022-03-31
38580,Medium,2022-03-23,32,16:00-19:00,2022-04-01 - 2022-04-10
38581,Low,2022-03-30,22,07:00-10:00,2022-04-01 - 2022-04-10
38582,Medium,2022-03-02,22,16:00-19:00,2022-03-10 - 2022-03-20
38585,Low,2022-03-26,18,22:00-00:00,2022-04-01 - 2022-04-10
38586,Low,2022-03-31,26,22:00-00:00,2022-04-01 - 2022-04-10
38587,Medium,2022-03-04,29,16:00-19:00,2022-03-10 - 2022-03-20
38588,Low,2022-03-06,16,22:00-00:00,2022-03-10 - 2022-03-20
38589,Low,2022-03-29,24,22:00-00:00,2022-04-01 - 2022-04-10
38590,Medium,2022-03-14,26,16:00-19:00,2022-03-20 - 2022-03-31
38591,Jam,2022-03-13,27,22:00-00:00,2022-03-20 - 2022-03-31
38593,Jam,2022-03-19,24,19:00-22:00,2022-03-20 - 2022-03-31
38594,High,2022-03-07,17,13:00-16:00,2022-03-10 - 2022-03-20
38595,High,2022-03-03,21,10:00-13:00,2022-03-10 - 2022-03-20
38599,Jam,2022-03-30,46,19:00-22:00,2022-04-01 - 2022-04-10
38600,Medium,2022-03-29,43,16:00-19:00,2022-04-01 - 2022-04-10
38601,Low,2022-03-14,21,22:00-00:00,2022-03-20 - 2022-03-31
38602,High,2022-03-15,38,10:00-13:00,2022-03-20 - 2022-03-31
38603,High,2022-03-30,18,10:00-13:00,2022-04-01 - 2022-04-10
38604,Low,2022-03-02,22,22:00-00:00,2022-03-10 - 2022-03-20
38605,Low,2022-03-24,19,10:00-13:00,2022-04-01 - 2022-04-10
38606,Medium,2022-03-14,24,16:00-19:00,2022-03-20 - 2022-03-31
38607,Low,2022-03-05,13,07:00-10:00,2022-03-10 - 2022-03-20
38608,Medium,2022-03-13,19,13:00-16:00,2022-03-20 - 2022-03-31
38609,Jam,2022-03-18,39,22:00-00:00,2022-03-20 - 2022-03-31
38610,Medium,2022-03-12,23,16:00-19:00,2022-03-20 - 2022-03-31
38611,Low,2022-03-27,21,22:00-00:00,2022-04-01 - 2022-04-10
38612,High,2022-03-24,38,10:00-13:00,2022-04-01 - 2022-04-10
38613,Jam,2022-03-23,30,19:00-22:00,2022-04-01 - 2022-04-10
38619,Jam,2022-03-13,25,19:00-22:00,2022-03-20 - 2022-03-31
38620,Low,2022-03-05,27,22:00-00:00,2022-03-10 - 2022-03-20
38622,Jam,2022-03-16,46,19:00-22:00,2022-03-20 - 2022-03-31
38623,Medium,2022-03-02,21,16:00-19:00,2022-03-10 - 2022-03-20
38625,Jam,2022-03-15,30,19:00-22:00,2022-03-20 - 2022-03-31
38626,Medium,2022-03-28,27,13:00-16:00,2022-04-01 - 2022-04-10
38627,Jam,2022-03-30,35,19:00-22:00,2022-04-01 - 2022-04-10
38628,Medium,2022-03-24,29,16:00-19:00,2022-04-01 - 2022-04-10
38629,Jam,2022-03-30,29,19:00-22:00,2022-04-01 - 2022-04-10
38630,Jam,2022-03-12,30,19:00-22:00,2022-03-20 - 2022-03-31
38631,Low,2022-03-24,15,10:00-13:00,2022-04-01 - 2022-04-10
38632,Medium,2022-03-24,14,16:00-19:00,2022-04-01 - 2022-04-10
38634,Low,2022-03-29,43,22:00-00:00,2022-04-01 - 2022-04-10
38635,Low,2022-03-09,17,10:00-13:00,2022-03-10 - 2022-03-20
38636,Low,2022-03-13,18,22:00-00:00,2022-03-20 - 2022-03-31
38637,Low,2022-03-29,25,22:00-00:00,2022-04-01 - 2022-04-10
38638,Jam,2022-03-23,48,19:00-22:00,2022-04-01 - 2022-04-10
38642,Jam,2022-03-19,32,19:00-22:00,2022-03-20 - 2022-03-31
38645,Low,2022-03-27,22,22:00-00:00,2022-04-01 - 2022-04-10
38646,Low,2022-03-09,27,07:00-10:00,2022-03-10 - 2022-03-20
38647,Medium,2022-03-02,34,16:00-19:00,2022-03-10 - 2022-03-20
38648,Jam,2022-03-02,27,19:00-22:00,2022-03-10 - 2022-03-20
38650,Jam,2022-03-07,28,19:00-22:00,2022-03-10 - 2022-03-20
38652,Jam,2022-03-04,30,19:00-22:00,2022-03-10 - 2022-03-20
38654,Low,2022-03-25,28,22:00-00:00,2022-04-01 - 2022-04-10
38656,Low,2022-03-18,17,22:00-00:00,2022-03-20 - 2022-03-31
38657,Jam,2022-03-18,34,19:00-22:00,2022-03-20 - 2022-03-31
38658,Jam,2022-03-09,29,19:00-22:00,2022-03-10 - 2022-03-20
38660,Medium,2022-03-19,28,16:00-19:00,2022-03-20 - 2022-03-31
38663,Jam,2022-03-24,29,19:00-22:00,2022-04-01 - 2022-04-10
38664,Jam,2022-03-20,41,19:00-22:00,2022-03-20 - 2022-03-31
38665,Jam,2022-03-27,21,19:00-22:00,2022-04-01 - 2022-04-10
38666,Jam,2022-03-31,36,19:00-22:00,2022-04-01 - 2022-04-10
38667,Medium,2022-03-14,33,16:00-19:00,2022-03-20 - 2022-03-31
38668,Jam,2022-03-09,31,19:00-22:00,2022-03-10 - 2022-03-20
38669,High,2022-03-09,26,10:00-13:00,2022-03-10 - 2022-03-20
38670,Medium,2022-03-23,38,16:00-19:00,2022-04-01 - 2022-04-10
38671,Medium,2022-03-26,27,13:00-16:00,2022-04-01 - 2022-04-10
38673,Jam,2022-03-25,26,19:00-22:00,2022-04-01 - 2022-04-10
38675,Jam,2022-03-20,37,19:00-22:00,2022-03-20 - 2022-03-31
38676,High,2022-03-30,23,10:00-13:00,2022-04-01 - 2022-04-10
38678,Medium,2022-03-08,35,16:00-19:00,2022-03-10 - 2022-03-20
38679,Low,2022-03-30,11,07:00-10:00,2022-04-01 - 2022-04-10
38681,Low,2022-03-28,23,10:00-13:00,2022-04-01 - 2022-04-10
38682,Low,2022-03-03,27,22:00-00:00,2022-03-10 - 2022-03-20
38683,Medium,2022-03-21,28,16:00-19:00,2022-04-01 - 2022-04-10
38684,Medium,2022-03-25,20,16:00-19:00,2022-04-01 - 2022-04-10
38686,Jam,2022-03-01,30,22:00-00:00,2022-03-01 - 2022-03-10
38687,Low,2022-03-03,18,22:00-00:00,2022-03-10 - 2022-03-20
38688,Low,2022-03-25,43,22:00-00:00,2022-04-01 - 2022-04-10
38689,Medium,2022-03-20,26,16:00-19:00,2022-03-20 - 2022-03-31
38692,Medium,2022-03-12,12,16:00-19:00,2022-03-20 - 2022-03-31
38693,Jam,2022-03-12,42,19:00-22:00,2022-03-20 - 2022-03-31
38695,Low,2022-03-18,26,22:00-00:00,2022-03-20 - 2022-03-31
38696,Low,2022-03-25,39,22:00-00:00,2022-04-01 - 2022-04-10
38700,Medium,2022-03-28,25,16:00-19:00,2022-04-01 - 2022-04-10
38702,Jam,2022-03-13,27,19:00-22:00,2022-03-20 - 2022-03-31
38703,Jam,2022-03-08,29,19:00-22:00,2022-03-10 - 2022-03-20
38704,Medium,2022-03-28,29,16:00-19:00,2022-04-01 - 2022-04-10
38706,Low,2022-03-28,11,10:00-13:00,2022-04-01 - 2022-04-10
38707,High,2022-03-26,21,10:00-13:00,2022-04-01 - 2022-04-10
38709,Jam,2022-03-07,30,19:00-22:00,2022-03-10 - 2022-03-20
38710,Jam,2022-03-16,23,19:00-22:00,2022-03-20 - 2022-03-31
38711,Medium,2022-03-05,32,16:00-19:00,2022-03-10 - 2022-03-20
38714,Medium,2022-03-09,30,13:00-16:00,2022-03-10 - 2022-03-20
38718,Jam,2022-03-12,23,19:00-22:00,2022-03-20 - 2022-03-31
38719,Jam,2022-03-17,33,19:00-22:00,2022-03-20 - 2022-03-31
38721,Jam,2022-03-25,31,19:00-22:00,2022-04-01 - 2022-04-10
38723,Jam,2022-03-18,19,19:00-22:00,2022-03-20 - 2022-03-31
38724,High,2022-03-15,34,10:00-13:00,2022-03-20 - 2022-03-31
38725,Medium,2022-03-20,22,16:00-19:00,2022-03-20 - 2022-03-31
38726,Medium,2022-03-21,29,16:00-19:00,2022-04-01 - 2022-04-10
38727,Medium,2022-03-07,31,13:00-16:00,2022-03-10 - 2022-03-20
38728,Low,2022-03-12,21,22:00-00:00,2022-03-20 - 2022-03-31
38729,Low,2022-03-11,19,22:00-00:00,2022-03-20 - 2022-03-31
38730,Jam,2022-03-21,35,19:00-22:00,2022-04-01 - 2022-04-10
38731,Low,2022-03-04,39,22:00-00:00,2022-03-10 - 2022-03-20
38732,Jam,2022-03-28,18,19:00-22:00,2022-04-01 - 2022-04-10
38734,Medium,2022-03-02,35,16:00-19:00,2022-03-10 - 2022-03-20
38736,Medium,2022-03-01,15,13:00-16:00,2022-03-01 - 2022-03-10
38739,Low,2022-03-27,28,22:00-00:00,2022-04-01 - 2022-04-10
38740,Jam,2022-03-15,20,19:00-22:00,2022-03-20 - 2022-03-31
38741,Jam,2022-03-12,31,19:00-22:00,2022-03-20 - 2022-03-31
38743,Medium,2022-03-11,18,16:00-19:00,2022-03-20 - 2022-03-31
38744,Jam,2022-03-27,40,19:00-22:00,2022-04-01 - 2022-04-10
38745,High,2022-03-07,26,13:00-16:00,2022-03-10 - 2022-03-20
38748,Low,2022-03-04,25,22:00-00:00,2022-03-10 - 2022-03-20
38750,Medium,2022-03-14,30,19:00-22:00,2022-03-20 - 2022-03-31
38752,Jam,2022-03-14,46,19:00-22:00,2022-03-20 - 2022-03-31
38754,Low,2022-03-20,19,22:00-00:00,2022-03-20 - 2022-03-31
38755,Jam,2022-03-25,23,19:00-22:00,2022-04-01 - 2022-04-10
38756,Jam,2022-03-29,34,19:00-22:00,2022-04-01 - 2022-04-10
38757,Jam,2022-03-16,45,19:00-22:00,2022-03-20 - 2022-03-31
38759,Medium,2022-03-08,38,16:00-19:00,2022-03-10 - 2022-03-20
38760,Jam,2022-03-04,43,19:00-22:00,2022-03-10 - 2022-03-20
38768,Medium,2022-03-24,26,16:00-19:00,2022-04-01 - 2022-04-10
38769,Low,2022-03-02,21,22:00-00:00,2022-03-10 - 2022-03-20
38770,Medium,2022-03-23,27,16:00-19:00,2022-04-01 - 2022-04-10
38775,Low,2022-03-01,11,10:00-13:00,2022-03-01 - 2022-03-10
38778,Medium,2022-03-26,38,16:00-19:00,2022-04-01 - 2022-04-10
38780,Low,2022-03-05,17,10:00-13:00,2022-03-10 - 2022-03-20
38781,Low,2022-03-01,28,22:00-00:00,2022-03-01 - 2022-03-10
38782,Medium,2022-03-15,10,16:00-19:00,2022-03-20 - 2022-03-31
38784,Low,2022-03-13,18,07:00-10:00,2022-03-20 - 2022-03-31
38786,Low,2022-03-19,11,10:00-13:00,2022-03-20 - 2022-03-31
38788,Jam,2022-03-17,33,19:00-22:00,2022-03-20 - 2022-03-31
38789,Low,2022-03-31,32,22:00-00:00,2022-04-01 - 2022-04-10
38790,High,2022-03-26,30,13:00-16:00,2022-04-01 - 2022-04-10
38791,Jam,2022-03-05,34,19:00-22:00,2022-03-10 - 2022-03-20
38792,Low,2022-03-09,19,07:00-10:00,2022-03-10 - 2022-03-20
38796,Low,2022-03-16,28,22:00-00:00,2022-03-20 - 2022-03-31
38797,Low,2022-03-28,28,10:00-13:00,2022-04-01 - 2022-04-10
38798,Medium,2022-03-28,10,13:00-16:00,2022-04-01 - 2022-04-10
38799,Medium,2022-03-31,20,16:00-19:00,2022-04-01 - 2022-04-10
38800,Low,2022-03-13,23,07:00-10:00,2022-03-20 - 2022-03-31
38801,Low,2022-03-30,21,10:00-13:00,2022-04-01 - 2022-04-10
38802,Jam,2022-03-18,28,19:00-22:00,2022-03-20 - 2022-03-31
