,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
37873,Low,2022-04-04,41,22:00-00:00,2022-04-20 - 2022-04-30
37880,Jam,2022-04-04,53,19:00-22:00,2022-04-20 - 2022-04-30
37910,Jam,2022-04-04,34,19:00-22:00,2022-04-20 - 2022-04-30
37911,Jam,2022-04-06,42,19:00-22:00,2022-04-20 - 2022-04-30
37916,Medium,2022-04-06,19,16:00-19:00,2022-04-20 - 2022-04-30
37919,Low,2022-04-03,14,07:00-10:00,2022-04-20 - 2022-04-30
37935,Low,2022-04-01,19,22:00-00:00,2022-04-10 - 2022-04-20
37938,Jam,2022-04-06,48,19:00-22:00,2022-04-20 - 2022-04-30
37967,High,2022-04-05,37,10:00-13:00,2022-04-20 - 2022-04-30
37968,Medium,2022-04-01,17,16:00-19:00,2022-04-10 - 2022-04-20
37969,Medium,2022-04-02,35,16:00-19:00,2022-04-20 - 2022-04-30
37976,Medium,2022-04-06,41,16:00-19:00,2022-04-20 - 2022-04-30
37979,Low,2022-04-01,22,07:00-10:00,2022-04-10 - 2022-04-20
37980,Jam,2022-04-02,27,19:00-22:00,2022-04-20 - 2022-04-30
37994,Jam,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
38014,Medium,2022-04-01,21,16:00-19:00,2022-04-10 - 2022-04-20
38029,Medium,2022-04-03,25,16:00-19:00,2022-04-20 - 2022-04-30
38033,Low,2022-04-06,27,22:00-00:00,2022-04-20 - 2022-04-30
38037,Low,2022-04-03,34,22:00-00:00,2022-04-20 - 2022-04-30
38046,Jam,2022-04-03,28,22:00-00:00,2022-04-20 - 2022-04-30
38076,Jam,2022-04-02,41,19:00-22:00,2022-04-20 - 2022-04-30
38086,Low,2022-04-01,12,07:00-10:00,2022-04-10 - 2022-04-20
38097,High,2022-04-05,19,13:00-16:00,2022-04-20 - 2022-04-30
38104,Jam,2022-04-04,47,19:00-22:00,2022-04-20 - 2022-04-30
38111,Low,2022-04-01,23,22:00-00:00,2022-04-10 - 2022-04-20
38114,Jam,2022-04-02,12,19:00-22:00,2022-04-20 - 2022-04-30
38123,Medium,2022-04-04,22,19:00-22:00,2022-04-20 - 2022-04-30
38135,Jam,2022-04-04,27,19:00-22:00,2022-04-20 - 2022-04-30
38136,Low,2022-04-04,33,22:00-00:00,2022-04-20 - 2022-04-30
38138,Medium,2022-04-01,27,16:00-19:00,2022-04-10 - 2022-04-20
38152,Jam,2022-04-01,10,19:00-22:00,2022-04-10 - 2022-04-20
38157,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
38168,Medium,2022-04-05,26,13:00-16:00,2022-04-20 - 2022-04-30
38170,Medium,2022-04-04,26,16:00-19:00,2022-04-20 - 2022-04-30
38180,Medium,2022-04-06,31,16:00-19:00,2022-04-20 - 2022-04-30
38198,Low,2022-04-03,18,22:00-00:00,2022-04-20 - 2022-04-30
38210,Low,2022-04-05,18,10:00-13:00,2022-04-20 - 2022-04-30
38219,High,2022-04-03,32,10:00-13:00,2022-04-20 - 2022-04-30
38222,Jam,2022-04-01,18,19:00-22:00,2022-04-10 - 2022-04-20
38224,High,2022-04-05,20,10:00-13:00,2022-04-20 - 2022-04-30
38226,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
38251,Low,2022-04-05,21,10:00-13:00,2022-04-20 - 2022-04-30
38252,Low,2022-04-03,18,22:00-00:00,2022-04-20 - 2022-04-30
38266,High,2022-04-03,25,10:00-13:00,2022-04-20 - 2022-04-30
38273,High,2022-04-01,27,10:00-13:00,2022-04-10 - 2022-04-20
38283,Low,2022-04-03,23,10:00-13:00,2022-04-20 - 2022-04-30
38289,Medium,2022-04-06,18,19:00-22:00,2022-04-20 - 2022-04-30
38297,Low,2022-04-05,22,22:00-00:00,2022-04-20 - 2022-04-30
38303,Jam,2022-04-02,33,19:00-22:00,2022-04-20 - 2022-04-30
38307,Jam,2022-04-02,11,19:00-22:00,2022-04-20 - 2022-04-30
38313,Low,2022-04-03,16,07:00-10:00,2022-04-20 - 2022-04-30
38320,High,2022-04-03,27,13:00-16:00,2022-04-20 - 2022-04-30
38326,Low,2022-04-03,23,22:00-00:00,2022-04-20 - 2022-04-30
38333,Medium,2022-04-02,38,16:00-19:00,2022-04-20 - 2022-04-30
38342,Low,2022-04-04,23,22:00-00:00,2022-04-20 - 2022-04-30
38356,Jam,2022-04-06,41,19:00-22:00,2022-04-20 - 2022-04-30
38366,Medium,2022-04-01,21,19:00-22:00,2022-04-10 - 2022-04-20
38374,Low,2022-04-03,18,07:00-10:00,2022-04-20 - 2022-04-30
38384,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
38393,Jam,2022-04-04,20,19:00-22:00,2022-04-20 - 2022-04-30
38399,Jam,2022-04-06,25,19:00-22:00,2022-04-20 - 2022-04-30
38406,Low,2022-04-03,28,22:00-00:00,2022-04-20 - 2022-04-30
38410,Medium,2022-04-04,42,16:00-19:00,2022-04-20 - 2022-04-30
38411,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
38435,Medium,2022-04-04,25,16:00-19:00,2022-04-20 - 2022-04-30
38447,Jam,2022-04-03,31,19:00-22:00,2022-04-20 - 2022-04-30
38463,Low,2022-04-05,20,07:00-10:00,2022-04-20 - 2022-04-30
38469,Jam,2022-04-04,16,19:00-22:00,2022-04-20 - 2022-04-30
38471,High,2022-04-01,33,13:00-16:00,2022-04-10 - 2022-04-20
38489,Low,2022-04-02,26,22:00-00:00,2022-04-20 - 2022-04-30
38490,Jam,2022-04-01,35,19:00-22:00,2022-04-10 - 2022-04-20
38497,Low,2022-04-02,25,22:00-00:00,2022-04-20 - 2022-04-30
38502,Low,2022-04-01,19,10:00-13:00,2022-04-10 - 2022-04-20
38504,Medium,2022-04-02,26,16:00-19:00,2022-04-20 - 2022-04-30
38505,Low,2022-04-03,20,10:00-13:00,2022-04-20 - 2022-04-30
38509,Medium,2022-04-04,21,16:00-19:00,2022-04-20 - 2022-04-30
38510,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
38518,Jam,2022-04-06,18,22:00-00:00,2022-04-20 - 2022-04-30
38537,Low,2022-04-01,26,07:00-10:00,2022-04-10 - 2022-04-20
38538,Low,2022-04-03,18,07:00-10:00,2022-04-20 - 2022-04-30
38543,Jam,2022-04-02,40,19:00-22:00,2022-04-20 - 2022-04-30
38544,Low,2022-04-05,23,10:00-13:00,2022-04-20 - 2022-04-30
38545,Low,2022-04-01,17,10:00-13:00,2022-04-10 - 2022-04-20
38551,Medium,2022-04-01,15,16:00-19:00,2022-04-10 - 2022-04-20
38558,Low,2022-04-05,22,00:00-04:00,2022-04-20 - 2022-04-30
38576,Medium,2022-04-05,15,16:00-19:00,2022-04-20 - 2022-04-30
38577,Jam,2022-04-06,44,19:00-22:00,2022-04-20 - 2022-04-30
38584,Low,2022-04-01,17,10:00-13:00,2022-04-10 - 2022-04-20
38614,Low,2022-04-03,25,10:00-13:00,2022-04-20 - 2022-04-30
38617,Low,2022-04-05,31,07:00-10:00,2022-04-20 - 2022-04-30
38633,Jam,2022-04-02,31,19:00-22:00,2022-04-20 - 2022-04-30
38640,Low,2022-04-05,28,07:00-10:00,2022-04-20 - 2022-04-30
38641,Low,2022-04-06,24,22:00-00:00,2022-04-20 - 2022-04-30
38655,Medium,2022-04-05,22,16:00-19:00,2022-04-20 - 2022-04-30
38661,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
38685,Medium,2022-04-03,19,16:00-19:00,2022-04-20 - 2022-04-30
38691,Jam,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
38694,Jam,2022-04-03,33,19:00-22:00,2022-04-20 - 2022-04-30
38698,Medium,2022-04-04,21,16:00-19:00,2022-04-20 - 2022-04-30
38699,Jam,2022-04-02,34,19:00-22:00,2022-04-20 - 2022-04-30
38701,Low,2022-04-03,20,07:00-10:00,2022-04-20 - 2022-04-30
38712,Medium,2022-04-01,10,16:00-19:00,2022-04-10 - 2022-04-20
38715,High,2022-04-05,34,13:00-16:00,2022-04-20 - 2022-04-30
38717,Low,2022-04-06,27,22:00-00:00,2022-04-20 - 2022-04-30
38720,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
38722,High,2022-04-05,19,10:00-13:00,2022-04-20 - 2022-04-30
38747,Medium,2022-04-05,36,16:00-19:00,2022-04-20 - 2022-04-30
38761,Low,2022-04-06,10,22:00-00:00,2022-04-20 - 2022-04-30
38762,Low,2022-04-03,16,07:00-10:00,2022-04-20 - 2022-04-30
38767,Jam,2022-04-06,41,19:00-22:00,2022-04-20 - 2022-04-30
38771,Low,2022-04-01,11,10:00-13:00,2022-04-10 - 2022-04-20
38772,High,2022-04-01,32,10:00-13:00,2022-04-10 - 2022-04-20
38783,Low,2022-04-01,17,07:00-10:00,2022-04-10 - 2022-04-20
38785,Low,2022-04-01,11,07:00-10:00,2022-04-10 - 2022-04-20
38793,Jam,2022-04-01,27,19:00-22:00,2022-04-10 - 2022-04-20
38809,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
38810,High,2022-04-01,21,10:00-13:00,2022-04-10 - 2022-04-20
38820,Medium,2022-04-03,25,13:00-16:00,2022-04-20 - 2022-04-30
38822,Low,2022-04-01,25,07:00-10:00,2022-04-10 - 2022-04-20
38831,Low,2022-04-05,18,07:00-10:00,2022-04-20 - 2022-04-30
38838,Medium,2022-04-02,37,16:00-19:00,2022-04-20 - 2022-04-30
38840,Medium,2022-04-04,22,16:00-19:00,2022-04-20 - 2022-04-30
38841,Low,2022-04-03,18,10:00-13:00,2022-04-20 - 2022-04-30
38848,High,2022-04-01,12,10:00-13:00,2022-04-10 - 2022-04-20
38863,Jam,2022-04-03,11,19:00-22:00,2022-04-20 - 2022-04-30
38870,Medium,2022-04-06,34,16:00-19:00,2022-04-20 - 2022-04-30
38871,Medium,2022-04-06,22,16:00-19:00,2022-04-20 - 2022-04-30
38872,High,2022-04-05,17,10:00-13:00,2022-04-20 - 2022-04-30
38873,Medium,2022-04-04,23,16:00-19:00,2022-04-20 - 2022-04-30
38874,Medium,2022-04-04,18,16:00-19:00,2022-04-20 - 2022-04-30
38881,Jam,2022-04-04,49,19:00-22:00,2022-04-20 - 2022-04-30
38915,Jam,2022-04-01,25,19:00-22:00,2022-04-10 - 2022-04-20
38919,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
38928,Jam,2022-04-04,41,19:00-22:00,2022-04-20 - 2022-04-30
38943,Jam,2022-04-05,14,19:00-22:00,2022-04-20 - 2022-04-30
38950,Medium,2022-04-04,30,16:00-19:00,2022-04-20 - 2022-04-30
38954,Low,2022-04-06,27,00:00-04:00,2022-04-20 - 2022-04-30
38955,High,2022-04-01,31,10:00-13:00,2022-04-10 - 2022-04-20
38956,High,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
38962,High,2022-04-05,18,10:00-13:00,2022-04-20 - 2022-04-30
38966,Jam,2022-04-06,46,19:00-22:00,2022-04-20 - 2022-04-30
38970,Medium,2022-04-06,34,16:00-19:00,2022-04-20 - 2022-04-30
38978,Low,2022-04-03,15,22:00-00:00,2022-04-20 - 2022-04-30
38987,Low,2022-04-04,42,22:00-00:00,2022-04-20 - 2022-04-30
38993,Jam,2022-04-03,19,19:00-22:00,2022-04-20 - 2022-04-30
39006,Medium,2022-04-03,38,16:00-19:00,2022-04-20 - 2022-04-30
39015,Jam,2022-04-01,34,22:00-00:00,2022-04-10 - 2022-04-20
39024,Low,2022-04-03,14,10:00-13:00,2022-04-20 - 2022-04-30
39028,Jam,2022-04-02,16,19:00-22:00,2022-04-20 - 2022-04-30
39040,Medium,2022-04-01,21,16:00-19:00,2022-04-10 - 2022-04-20
39046,Low,2022-04-06,42,22:00-00:00,2022-04-20 - 2022-04-30
39057,Low,2022-04-05,26,22:00-00:00,2022-04-20 - 2022-04-30
39080,Low,2022-04-06,17,22:00-00:00,2022-04-20 - 2022-04-30
39085,Medium,2022-04-04,28,16:00-19:00,2022-04-20 - 2022-04-30
39087,Jam,2022-04-06,34,22:00-00:00,2022-04-20 - 2022-04-30
39092,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
39097,Jam,2022-04-04,37,19:00-22:00,2022-04-20 - 2022-04-30
39101,Low,2022-04-01,27,07:00-10:00,2022-04-10 - 2022-04-20
39120,Medium,2022-04-02,40,16:00-19:00,2022-04-20 - 2022-04-30
39129,Jam,2022-04-05,25,19:00-22:00,2022-04-20 - 2022-04-30
39133,Medium,2022-04-01,15,16:00-19:00,2022-04-10 - 2022-04-20
39134,Low,2022-04-01,13,07:00-10:00,2022-04-10 - 2022-04-20
39139,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
39143,Low,2022-04-05,11,22:00-00:00,2022-04-20 - 2022-04-30
39147,Low,2022-04-01,22,22:00-00:00,2022-04-10 - 2022-04-20
39167,Medium,2022-04-02,46,16:00-19:00,2022-04-20 - 2022-04-30
39172,Jam,2022-04-06,24,19:00-22:00,2022-04-20 - 2022-04-30
39179,Jam,2022-04-06,17,19:00-22:00,2022-04-20 - 2022-04-30
39180,Low,2022-04-05,16,10:00-13:00,2022-04-20 - 2022-04-30
39185,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
39197,High,2022-04-05,24,13:00-16:00,2022-04-20 - 2022-04-30
39204,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
39218,Jam,2022-04-04,36,19:00-22:00,2022-04-20 - 2022-04-30
39227,Low,2022-04-03,19,07:00-10:00,2022-04-20 - 2022-04-30
39233,High,2022-04-01,18,10:00-13:00,2022-04-10 - 2022-04-20
39241,Low,2022-04-02,19,22:00-00:00,2022-04-20 - 2022-04-30
39242,Jam,2022-04-03,39,22:00-00:00,2022-04-20 - 2022-04-30
39252,Low,2022-04-06,23,22:00-00:00,2022-04-20 - 2022-04-30
39272,Low,2022-04-04,35,22:00-00:00,2022-04-20 - 2022-04-30
39274,Jam,2022-04-04,44,19:00-22:00,2022-04-20 - 2022-04-30
39303,Low,2022-04-01,29,07:00-10:00,2022-04-10 - 2022-04-20
39310,Low,2022-04-03,14,07:00-10:00,2022-04-20 - 2022-04-30
39321,Low,2022-04-06,35,22:00-00:00,2022-04-20 - 2022-04-30
39328,Low,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
39331,Jam,2022-04-06,48,19:00-22:00,2022-04-20 - 2022-04-30
39334,Low,2022-04-06,15,22:00-00:00,2022-04-20 - 2022-04-30
39355,Medium,2022-04-04,21,16:00-19:00,2022-04-20 - 2022-04-30
39356,Low,2022-04-04,22,22:00-00:00,2022-04-20 - 2022-04-30
39357,Jam,2022-04-05,27,19:00-22:00,2022-04-20 - 2022-04-30
39371,Medium,2022-04-03,26,16:00-19:00,2022-04-20 - 2022-04-30
39378,Medium,2022-04-05,15,16:00-19:00,2022-04-20 - 2022-04-30
39384,Jam,2022-04-04,49,19:00-22:00,2022-04-20 - 2022-04-30
39387,Medium,2022-04-04,35,16:00-19:00,2022-04-20 - 2022-04-30
39391,High,2022-04-05,26,10:00-13:00,2022-04-20 - 2022-04-30
39393,Medium,2022-04-06,36,16:00-19:00,2022-04-20 - 2022-04-30
39398,Medium,2022-04-04,29,19:00-22:00,2022-04-20 - 2022-04-30
39404,Jam,2022-04-05,19,19:00-22:00,2022-04-20 - 2022-04-30
39411,Low,2022-04-03,16,10:00-13:00,2022-04-20 - 2022-04-30
39435,Jam,2022-04-06,27,19:00-22:00,2022-04-20 - 2022-04-30
39448,Jam,2022-04-04,21,19:00-22:00,2022-04-20 - 2022-04-30
39449,Jam,2022-04-04,31,19:00-22:00,2022-04-20 - 2022-04-30
39452,Medium,2022-04-06,35,16:00-19:00,2022-04-20 - 2022-04-30
39464,High,2022-04-05,32,10:00-13:00,2022-04-20 - 2022-04-30
39465,Medium,2022-04-05,28,16:00-19:00,2022-04-20 - 2022-04-30
39492,Low,2022-04-06,14,22:00-00:00,2022-04-20 - 2022-04-30
39493,Low,2022-04-03,14,10:00-13:00,2022-04-20 - 2022-04-30
39513,High,2022-04-01,27,10:00-13:00,2022-04-10 - 2022-04-20
39518,Jam,2022-04-05,19,22:00-00:00,2022-04-20 - 2022-04-30
39520,Low,2022-04-05,16,22:00-00:00,2022-04-20 - 2022-04-30
39524,Low,2022-04-03,15,22:00-00:00,2022-04-20 - 2022-04-30
39526,Medium,2022-04-02,26,16:00-19:00,2022-04-20 - 2022-04-30
39536,High,2022-04-05,20,13:00-16:00,2022-04-20 - 2022-04-30
39542,Low,2022-04-05,21,10:00-13:00,2022-04-20 - 2022-04-30
39545,Medium,2022-04-05,14,16:00-19:00,2022-04-20 - 2022-04-30
39550,Jam,2022-04-06,39,19:00-22:00,2022-04-20 - 2022-04-30
39568,Jam,2022-04-03,49,19:00-22:00,2022-04-20 - 2022-04-30
39569,Low,2022-04-03,22,22:00-00:00,2022-04-20 - 2022-04-30
39573,Medium,2022-04-05,26,16:00-19:00,2022-04-20 - 2022-04-30
39605,Jam,2022-04-01,23,19:00-22:00,2022-04-10 - 2022-04-20
39612,High,2022-04-03,24,10:00-13:00,2022-04-20 - 2022-04-30
39620,High,2022-04-03,27,10:00-13:00,2022-04-20 - 2022-04-30
39621,Low,2022-04-03,24,22:00-00:00,2022-04-20 - 2022-04-30
39641,Jam,2022-04-02,53,19:00-22:00,2022-04-20 - 2022-04-30
39647,Jam,2022-04-03,26,19:00-22:00,2022-04-20 - 2022-04-30
39650,Jam,2022-04-04,19,19:00-22:00,2022-04-20 - 2022-04-30
39654,Medium,2022-04-06,37,16:00-19:00,2022-04-20 - 2022-04-30
39657,Low,2022-04-01,17,07:00-10:00,2022-04-10 - 2022-04-20
39662,Jam,2022-04-06,35,19:00-22:00,2022-04-20 - 2022-04-30
39663,Jam,2022-04-02,23,19:00-22:00,2022-04-20 - 2022-04-30
39665,Low,2022-04-04,33,22:00-00:00,2022-04-20 - 2022-04-30
39669,Jam,2022-04-06,54,19:00-22:00,2022-04-20 - 2022-04-30
39681,Medium,2022-04-05,17,16:00-19:00,2022-04-20 - 2022-04-30
39682,Jam,2022-04-06,42,19:00-22:00,2022-04-20 - 2022-04-30
39687,Low,2022-04-01,16,22:00-00:00,2022-04-10 - 2022-04-20
39689,Low,2022-04-01,16,22:00-00:00,2022-04-10 - 2022-04-20
39702,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
39704,Medium,2022-04-05,34,16:00-19:00,2022-04-20 - 2022-04-30
39710,High,2022-04-05,31,13:00-16:00,2022-04-20 - 2022-04-30
39718,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
39722,Medium,2022-04-06,25,16:00-19:00,2022-04-20 - 2022-04-30
39743,Medium,2022-04-03,23,16:00-19:00,2022-04-20 - 2022-04-30
39746,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
39750,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
39769,Low,2022-04-02,25,22:00-00:00,2022-04-20 - 2022-04-30
39777,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
39781,Jam,2022-04-03,20,19:00-22:00,2022-04-20 - 2022-04-30
39785,High,2022-04-05,17,13:00-16:00,2022-04-20 - 2022-04-30
39787,Low,2022-04-03,10,10:00-13:00,2022-04-20 - 2022-04-30
39799,Medium,2022-04-03,16,19:00-22:00,2022-04-20 - 2022-04-30
39811,Low,2022-04-06,19,22:00-00:00,2022-04-20 - 2022-04-30
39818,Jam,2022-04-04,23,19:00-22:00,2022-04-20 - 2022-04-30
39826,Low,2022-04-03,24,07:00-10:00,2022-04-20 - 2022-04-30
39845,Low,2022-04-01,10,22:00-00:00,2022-04-10 - 2022-04-20
39846,Medium,2022-04-04,44,16:00-19:00,2022-04-20 - 2022-04-30
39860,Jam,2022-04-03,40,19:00-22:00,2022-04-20 - 2022-04-30
39863,Low,2022-04-05,21,07:00-10:00,2022-04-20 - 2022-04-30
39868,Low,2022-04-02,39,22:00-00:00,2022-04-20 - 2022-04-30
39869,Medium,2022-04-03,13,16:00-19:00,2022-04-20 - 2022-04-30
39885,Low,2022-04-03,28,07:00-10:00,2022-04-20 - 2022-04-30
39904,Jam,2022-04-04,49,19:00-22:00,2022-04-20 - 2022-04-30
39905,Jam,2022-04-01,28,19:00-22:00,2022-04-10 - 2022-04-20
39906,Medium,2022-04-02,36,16:00-19:00,2022-04-20 - 2022-04-30
39908,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
39909,High,2022-04-03,26,13:00-16:00,2022-04-20 - 2022-04-30
39910,Low,2022-04-03,24,07:00-10:00,2022-04-20 - 2022-04-30
39942,Medium,2022-04-03,38,13:00-16:00,2022-04-20 - 2022-04-30
39958,High,2022-04-05,25,13:00-16:00,2022-04-20 - 2022-04-30
39973,Jam,2022-04-04,31,19:00-22:00,2022-04-20 - 2022-04-30
39975,Medium,2022-04-05,19,16:00-19:00,2022-04-20 - 2022-04-30
39977,High,2022-04-05,27,13:00-16:00,2022-04-20 - 2022-04-30
39978,Jam,2022-04-06,34,19:00-22:00,2022-04-20 - 2022-04-30
39980,Low,2022-04-01,18,10:00-13:00,2022-04-10 - 2022-04-20
40005,Jam,2022-04-02,35,19:00-22:00,2022-04-20 - 2022-04-30
40006,High,2022-04-05,30,10:00-13:00,2022-04-20 - 2022-04-30
40007,Low,2022-04-04,15,22:00-00:00,2022-04-20 - 2022-04-30
40008,Low,2022-04-05,22,22:00-00:00,2022-04-20 - 2022-04-30
40023,Medium,2022-04-02,26,16:00-19:00,2022-04-20 - 2022-04-30
40035,Jam,2022-04-02,53,19:00-22:00,2022-04-20 - 2022-04-30
40044,Medium,2022-04-01,25,16:00-19:00,2022-04-10 - 2022-04-20
40086,Medium,2022-04-06,32,16:00-19:00,2022-04-20 - 2022-04-30
40091,Medium,2022-04-01,28,16:00-19:00,2022-04-10 - 2022-04-20
40097,High,2022-04-01,29,13:00-16:00,2022-04-10 - 2022-04-20
40100,Jam,2022-04-02,22,19:00-22:00,2022-04-20 - 2022-04-30
40109,Low,2022-04-01,29,22:00-00:00,2022-04-10 - 2022-04-20
40112,Low,2022-04-03,13,07:00-10:00,2022-04-20 - 2022-04-30
40117,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
40125,Jam,2022-04-02,28,19:00-22:00,2022-04-20 - 2022-04-30
40144,Jam,2022-04-06,44,19:00-22:00,2022-04-20 - 2022-04-30
40155,Medium,2022-04-05,20,16:00-19:00,2022-04-20 - 2022-04-30
40176,Low,2022-04-01,26,07:00-10:00,2022-04-10 - 2022-04-20
40184,Medium,2022-04-01,24,16:00-19:00,2022-04-10 - 2022-04-20
40192,High,2022-04-05,51,10:00-13:00,2022-04-20 - 2022-04-30
40211,Jam,2022-04-04,41,19:00-22:00,2022-04-20 - 2022-04-30
40248,Medium,2022-04-03,27,16:00-19:00,2022-04-20 - 2022-04-30
40252,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
40263,Medium,2022-04-03,18,13:00-16:00,2022-04-20 - 2022-04-30
40274,Jam,2022-04-04,39,19:00-22:00,2022-04-20 - 2022-04-30
40275,Medium,2022-04-02,32,16:00-19:00,2022-04-20 - 2022-04-30
40276,Low,2022-04-01,26,07:00-10:00,2022-04-10 - 2022-04-20
40278,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
40289,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
40301,Medium,2022-04-05,29,16:00-19:00,2022-04-20 - 2022-04-30
40310,Low,2022-04-04,23,00:00-04:00,2022-04-20 - 2022-04-30
40316,Jam,2022-04-05,16,19:00-22:00,2022-04-20 - 2022-04-30
40325,High,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
40327,Medium,2022-04-04,37,16:00-19:00,2022-04-20 - 2022-04-30
40328,Jam,2022-04-04,38,19:00-22:00,2022-04-20 - 2022-04-30
40332,Low,2022-04-02,34,22:00-00:00,2022-04-20 - 2022-04-30
40335,Medium,2022-04-05,22,16:00-19:00,2022-04-20 - 2022-04-30
40342,Medium,2022-04-01,31,16:00-19:00,2022-04-10 - 2022-04-20
40345,Low,2022-04-02,10,22:00-00:00,2022-04-20 - 2022-04-30
40369,Low,2022-04-06,24,22:00-00:00,2022-04-20 - 2022-04-30
40370,Jam,2022-04-02,29,19:00-22:00,2022-04-20 - 2022-04-30
40371,Jam,2022-04-02,48,19:00-22:00,2022-04-20 - 2022-04-30
40377,Medium,2022-04-05,18,16:00-19:00,2022-04-20 - 2022-04-30
40378,Jam,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
40380,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
40406,Low,2022-04-05,14,22:00-00:00,2022-04-20 - 2022-04-30
40408,Jam,2022-04-03,12,22:00-00:00,2022-04-20 - 2022-04-30
40412,High,2022-04-05,28,13:00-16:00,2022-04-20 - 2022-04-30
40421,Low,2022-04-04,25,22:00-00:00,2022-04-20 - 2022-04-30
40438,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
40440,Medium,2022-04-04,22,16:00-19:00,2022-04-20 - 2022-04-30
40456,Medium,2022-04-03,22,16:00-19:00,2022-04-20 - 2022-04-30
40463,Jam,2022-04-05,31,19:00-22:00,2022-04-20 - 2022-04-30
40467,Medium,2022-04-04,20,16:00-19:00,2022-04-20 - 2022-04-30
40473,High,2022-04-01,34,10:00-13:00,2022-04-10 - 2022-04-20
40484,Medium,2022-04-06,17,16:00-19:00,2022-04-20 - 2022-04-30
40486,High,2022-04-01,20,10:00-13:00,2022-04-10 - 2022-04-20
40491,Jam,2022-04-04,15,19:00-22:00,2022-04-20 - 2022-04-30
40512,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
40516,Low,2022-04-05,11,22:00-00:00,2022-04-20 - 2022-04-30
40524,Jam,2022-04-03,31,19:00-22:00,2022-04-20 - 2022-04-30
40531,Low,2022-04-04,21,22:00-00:00,2022-04-20 - 2022-04-30
40549,Low,2022-04-04,24,22:00-00:00,2022-04-20 - 2022-04-30
40575,Medium,2022-04-04,32,16:00-19:00,2022-04-20 - 2022-04-30
40581,Medium,2022-04-02,25,16:00-19:00,2022-04-20 - 2022-04-30
40594,Jam,2022-04-05,31,19:00-22:00,2022-04-20 - 2022-04-30
40599,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
40609,Medium,2022-04-03,24,16:00-19:00,2022-04-20 - 2022-04-30
40620,Jam,2022-04-06,38,19:00-22:00,2022-04-20 - 2022-04-30
40638,Jam,2022-04-03,25,19:00-22:00,2022-04-20 - 2022-04-30
40648,Medium,2022-04-04,37,16:00-19:00,2022-04-20 - 2022-04-30
40649,Jam,2022-04-04,26,19:00-22:00,2022-04-20 - 2022-04-30
40671,Medium,2022-04-05,14,16:00-19:00,2022-04-20 - 2022-04-30
40690,Low,2022-04-02,17,22:00-00:00,2022-04-20 - 2022-04-30
40693,Medium,2022-04-01,19,16:00-19:00,2022-04-10 - 2022-04-20
40700,Jam,2022-04-06,30,19:00-22:00,2022-04-20 - 2022-04-30
40703,Jam,2022-04-06,23,22:00-00:00,2022-04-20 - 2022-04-30
40706,Jam,2022-04-04,53,19:00-22:00,2022-04-20 - 2022-04-30
40707,High,2022-04-05,23,13:00-16:00,2022-04-20 - 2022-04-30
40716,Jam,2022-04-06,49,19:00-22:00,2022-04-20 - 2022-04-30
40721,Jam,2022-04-01,31,19:00-22:00,2022-04-10 - 2022-04-20
